00000,9121000000,9121000000,27.8,0,0,0,10330000000,10240000000,10240000000,-199000000,-67000000,-221000000,199000000,67000000,221000000,199000000,67000000,221000000,0.081543357,0.267379679,0.088376143,0.938511327,0.972447326,0.972447326,2900000000,2400000000,2400000000,1710000000,263000000,1605000000,4247000000,3587000000,3587000000,3090000000,2468000000,2468000000,1.374,1.453,1.453,0.14023845,0.148095688,0.148095688,0.250499135,0.254324324,0.254324324,1814000000,1412000000,1412000000,0,0,0,404000000,80000000,396000000,6.209756098,5.6,5.669950739,0.76,0.19,0.76,-205000000,-50000000,-203000000,1273000000,280000000,1151000000,1589000000,394000000,1427000000,1993000000,474000000,1823000000,130,-490,-80,510,200,570,170,-1050,-170,560,-140,1589000000,394000000,1427000000,315.68,-516.32,48.43,294.58,387.68,457.34,-78.5,-1232.79,-426.19,912,-145.97,4.71,1.05,4.28,2.79,18.06,19.93,26.28,20.57,20.22,0.97,5.14,1273000000,280000000,1151000000,4.68,1.04,4.25,37502850518,1.786237189,1.717297297,1.717297297,0,0,0,2116000000,53000000,1855000000,2116000000,53000000,1855000000,7.83,0.2,6.9,150,330,230,390,450,460,410,-30,380,430,60,5852000000,1397000000,5693000000,5852000000,1397000000,5693000000,316000000,114000000,276000000,5779000000,5752000000,5752000000,0,0,0,71000000,30000000,87000000,0,0,0,9395000000,9282000000,9282000000,9284000000,9338500000,9338500000,-8000000,-2000000,-11000000,362000000,366000000,366000000,-1223000000,-375000000,-1273000000,0,0,0,1882000000,1882000000,1882000000,0,0,0,38520850518,1216119572,258680203,1080826910,476000000,-500000000,141000000,476000000,-500000000,141000000,-1624000000,-546000000,-1688000000,-207000000,-69000000,-232000000,2315000000,120000000,2076000000,1273000000,280000000,1151000000,0,0,0,600,-400,400,190,370,400,-380,-10060,-2700,670,-100,2817000000,2840000000,2840000000,1518000000,364000000,1340000000,420000000,388000000,388000000,2980000000,2388000000,2388000000,-879000000,-454000000,-454000000,2454000000,2445000000,2445000000,204000000,19000000,197000000,5.21,33.47,20.77,5.28,578000000,558000000,558000000,2420000000,629000000,2453000000,358.78,208.15,208.15,261.14,361.49,361.49,-214.64,-1414.47,-1414.47,-60.63,-60.63,234.92,-155.93,-12.65,553.15,84.66,558.52,-74.13,-153.57,-83.17,133.07,-144.68,644.36,322.59,322.59,625.53,675.17,675.17,-333.62,-2090.44,-2090.44,-148.52,-148.52,447.17,-107.24,194.78,362.5,404.74,424.97,-269.36,-4226.1,-1732.02,-110.14,-135.74,7582000000,7457000000,7457000000,15.38238141,13.93554687,13.93554687,7562000000,1660000000,7298000000,27.98,27.14,27.14,1710000000,385000000,1703000000,270276008,268925234,268925234,7513000000,7400000000,7400000000,267350461,266378719,266378719,272008547,269230769,270823529,0,0,0,362000000,366000000,366000000,584000000,143000000,597000000,7641000000,6956000000,6956000000,2380000000,2393000000,2393000000,498000000,526000000,526000000,-19.63,1.24,-18.9,2.19,-4.83,-1.78,14.33,254.85,98.86,-1.07,-0.55,0,0,0,13420000000,12708000000,12708000000,1273000000,280000000,1151000000,1882000000,1882000000,1882000000,1882000000,1882000000,1882000000,5907000000,5308000000,5308000000,4334000000,1033000000,4353000000,565000000,433000000,433000000,1157000000,1119000000,1119000000,3.86,-48.89,-14.51,-17.08,-15.05,-19.35,-10.83,-8.29,-10.86,-31.37,-11.06,2.631578947,4.036144578,3.028226911,19.64,6.24,6.24,-18,-5.43,-5.43,-9.24,-7.44,-7.44,-17.24,-17.24,0,0,0,30.75,3.78,14.22,0,0,0,0,0,16.1,18.1,17.8,0.53,58.73,-30.35,28.89,15,11.13,19.41,4.55,-27.74,-11.72,53.85,-9.58,19.83,-29.14,-1.31,16.04,8.55,18.53,8.05,-2.01,3.59,51.54,-10.2,21.01295953,23.73493976,19.55330227,7.04,-26.4,-6.8,18.49,4.7,18.13,10.24,0.04,6.35,15.89,-8.53,26.4,28.6,25,19.83,-29.14,-1.31,16.04,8.55,18.53,8.05,-2.01,3.59,51.54,-10.2,21.01295953,23.73493976,19.55330227,62.41,-29.05,30.89,17.55,13.93,22.12,6.99,-26.15,-9.85,54.41,-9.13,9.697588363,95.47738693,10.89761973,57.56,-83.12,3.4,5.34,31.68,13.08,8.18,-14.05,5.01,-89.98,-12.33,77.4,84.2,78,3.87,-10.22,-0.77,12.27,4.17,10.67,10.03,6.45,8.84,-1.76,-2.72,0,0,0,0,0,0,0,0,0,0,0,50.95,-33.99,22.13,12.21,6.65,15.17,5.27,-28.17,-11.53,57.92,-11.12,58.73,-30.35,28.89,15,11.13,19.41,4.55,-27.74,-11.72,53.85,-9.58,16.8,16.9,15.8,0,0,0,0.74,1.87,1.14,11.95,4.16,9.64,10.49,11.22,10.71,-13.05,0.44,13.96,-32.84,-6.49,13.22,4.17,14.32,8.79,-2.59,3.82,55.56,-11.73,9.472078574,8.810471525,8.810471525,15.38238141,3.84765625,13.93554688,17.19573146,15.43619661,15.43619661,13.09909061,10.1974007,11.57388135,20.07405448,21.92771084,18.36119485,1.83,-13.72,-3.76,10.34,2.29,8.45,8.84,6.55,7.76,-6.69,-3.49,6.57,10,7.96,10.32,4.59,9.24,15.51,14.39,15.78,-3.38,2.23,7.72282465,8.614457831,8.180323376,-5.65,18.08,0.89,-0.32,1.81,10.45,-1.42,10.88,4.7,0.198867212,0.289340102,0.193412754,0.11,0.11,0.11,0.11,0.09,0.09,13.62,13.6,13.6,0,0,1.230074389,1.103081828,1.103081828,1.12,0.99,0.99
EAF,Graftech International Ltd,EAF - Graftech International Ltd,N,Electrical Equipment & Parts,Industrials,10/11/2024,83268000,61011000,61011000,-11458000,-30371000,-30371000,0.428956536,0.115455609,0.479259279,0.481422372,0.11808027,0.490154317,614096000,579994000,579994000,0.3,0,0,0,1098346000,1024869000,1024869000,-53820000,-6902000,-31655000,53820000,6902000,31655000,53820000,6902000,31655000,0,0,0,0.928283904,0.874015406,0.874015406,176878000,120726000,120726000,584288000,133351000,585674000,674793000,583003000,583003000,190543000,138128000,138128000,3.541,4.221,4.221,0.718172783,0.798091483,0.798091483,11.82978261,57.15733727,57.15733727,0,0,0,0,0,0,56889000,14319000,58992000,0,0,0,0.02,0,0,0,0,0,-201091283.9,254775.8081,-227657130.5,-215677000,265000,-245774000,-158788000,14584000,-186782000,-6810,-220,-6180,-8040,-1000,-7720,-8390,-4820,-9100,1470,-410,-273764000,-15344000,-308383000,-7942.28,-819.75,-7192.58,-8577.8,-2203.65,-8601.89,-9175.61,-5991.19,-10199.26,1450.32,-580.89,-0.99,-0.06,-1.11,0.89,49.04,1.24,-4.67,-6.14,-139.07,2.97,2.01,-255250000,-14752000,-285651000,-0.99,-0.06,-1.11,1147735865,16.47205644,71.61752571,71.61752571,0,0,0,22741000,-43757000,-8253000,22741000,-43757000,-8253000,0.09,-0.18,-0.03,-3750,-1240,-3380,-4810,-3610,-5170,-5700,-5610,-6220,390,-410,36212000,3976000,-15626000,36212000,3976000,-15626000,-18514000,-592000,-22732000,0,0,0,-3.712999466,0.016977385,-3.925537862,-1240000,2944000,4115000,58087000,15609000,62609000,1003892000,944417000,944417000,1131767000,954473000,954473000,0,0,0,0,0,0,0,0,0,4675000,-19000,-194000,925511000,928046000,928046000,0,0,0,386014864.5,-199935142.1,-2575639.208,-231468799.3,41454000,-43776000,-10357000,41454000,-43776000,-10357000,18713000,-19000,-2104000,-53820000,-6902000,-31655000,76561000,-36855000,23402000,-255250000,-14752000,-285651000,0,0,0,-7100,-650,-6480,-7660,-1920,-7760,-8620,-5160,-9250,1190,-500,1020099000,1008630000,1008630000,-214437000,-2679000,-249889000,66382000,62448000,62448000,107141000,76985000,76985000,94588000,80584000,80584000,91982000,84441000,84441000,171117000,110000,174372000,23.77,-1.35,-46.77,0.68,522114000,495553000,495553000,5520000,1447000,6206000,-4303.68,-3236.13,-3236.13,-4700.64,-4853.52,-4853.52,-8081.36,-7793.53,-7793.53,-175.81,-175.81,-5541.76,-59.74,-3890.58,-6889.21,-438.29,-6575.02,-10774.17,-2042.69,-10559.36,187.86,-133.53,-33482.61,-110025.4,-110025.4,-3759.44,-254053.82,-254053.82,24582.45,-94169.98,-94169.98,-57961.23,-57961.23,-5238.99,-4673.27,-3673.92,-6297.95,-6090.61,-6349.66,-12215.79,-10662.8,-11013.2,-383.09,-161.57,-662390000,-707920000,-707920000,-19.63652619,-23.98101611,-23.98101611,620500000,137327000,570048000,2.41,2.22,2.22,74012000,5098000,53685000,257828283,257343243,257343243,78247000,16239000,16239000,256807900,257167127,257167127,257828283,245866667,257343243,134000,132000,132000,0,0,0,4433000,1561000,4860000,1288889000,1162997000,1162997000,31542000,30793000,30793000,54382000,39601000,39601000,-8.57,46.03,-10.28,-8.07,-17.75,-6.54,1.35,-12.27,-4.2,-8.12,0.74,-3.712999466,0.016977385,-3.925537862,1288889000,1162997000,1162997000,-255250000,-14752000,-285651000,925645000,928178000,928178000,925645000,928178000,928178000,1210642000,1146758000,1146758000,250649000,6655000,234263000,101387000,95043000,95043000,484250000,444875000,444875000,25.22,52.06,61.55,-14.67,16.39,5.27,4.37,13.94,14.31,34.32,19.14,8.673650282,5.025959935,5.553041147,31.37,-8.65,-8.65,6.74,28.04,28.04,28.81,8.33,8.33,-26.92,-26.92,-50,0,0,-44.18,0,0,-53.64,0,0,0,0,-2,0,0,0,-148.58,-97.86,-237.69,-33.67,-81.57,-36.4,-17.13,-74.23,-17.52,101.49,-2.6,-144.12,-96.84,-222.4,-33.04,-82.78,-35.71,-17.16,-74.92,-17.4,101.36,-3.42,-34.75858179,0.192970064,-43.11461491,-129.17,-38.48,-173.55,-30.78,-40.21,-32.65,-16.48,-44.72,-16.71,362.25,-5.14,-25.6,10.6,-32.8,-160.52,-177.87,-297.52,-36.38,-34.39,-40.38,-18.16,-15.61,-18.45,56.25,-3.29,-44.1199033,-11.17333081,-54.0977251,-166.89,-100,-322,-37.7,-36.54,-41.84,-18.58,-15.87,-19.07,50,-2.78,22.72727273,0,0,-91,-86.84,-115.99,-64.95,-37.28,-26.38,-50.55,-17.43,-15,-296.42,-168.3,5.8,2.9,-2.7,-93.47,-85.97,-105.74,-62.01,-68.64,-26.52,-50.27,-57.4,-15.02,403.05,-278.73,-26.26,-29.63,-29.63,7.47,1.74,1.74,2.37,-0.57,-0.57,0.63,0.63,-149.79,-121.07,-248.43,-33.87,-27.3,-36.8,-16.96,-15,-17.51,86.3,-3.9,-166.65,-87.9,-322.19,-37.29,-36.15,-41.36,-18.11,-15.72,-18.61,52.21,-2.48,-41.1,-10.7,-50.1,0,0,0,210.91,-66.3,182.85,51.64,-55.75,19.45,29.99,-16.2,28.69,-66.81,-5.29,-145.22,-131.16,-231.95,-33.22,-27.06,-36.09,-16.98,-14.98,-17.39,87.46,-4.73,-17.64563351,-24.01567803,-24.01567803,-19.63652619,0.025856963,-23.98101611,-122.7275568,-1060.775758,-1060.775758,-17.66575118,-25.17072967,-24.25095307,-34.55874295,-1.95081812,-43.83648395,-51.57,-25.99,-34.91,-20.27,-25.4,-23.23,-20.02,-22.15,-21.75,0.54,-7.8,91.82,12.71,40.71,18.49,-53.24,-34.85,0,0,0,49.09,3.76,0.714423852,1.136702906,0.852559784,-58.79,172.73,-0.66,89.87,2.74,-58.79,32.74,-12.28,-31.51,0.067627592,0.038581856,0.073713532,0.4,0.5,0.5,-13.3,-3.4,-3.4,-15.56,-12.53,-12.53,0.14,0.14,0.082710975,0.025212836,0.025212836,0.02,-0.01,-0.01
EARN,Ellington Credit Co,EARN - Ellington Credit Co,N,REIT - Mortgage,Real Estate,10/11/2024,67128000,180426000,180426000,0,0,0,-0.002707918,0.004107698,0.003643909,-0.00286246,0.004174804,0.003703438,0,0,0,9.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40909998,1.810486891,-4.075191571,0,0,0,38533000,118763000,118763000,1804000,550000,2020000,0,0,0,0,0,0,0,0,0,0.771439901,0.637096299,0.637096299,5.354915662,4.069705534,4.069705534,0,0,0,0,0,0,0,0,0,0.322829628,-0.168597435,0.244740863,0.96,0.16,0.88,-14122000,-4834000,-17018000,4559000,-815000,4165000,4559000,-890000,4393000,4559000,-890000,4393000,-1880,5160,9970,-28430,2640,8660,-11710,-1850,12910,-155110,44260,4559000,-890000,4393000,-1881.65,5160.5,9966.44,-28430.11,2640.22,8653.21,-11715.35,-1851.83,12912.52,-155115.35,44254.24,0.31,-0.04,0.27,0.81,-183.12,1.05,174.07,174.07,-183.12,7.35,221.2,4559000,-815000,4165000,0.31,-0.04,0.27,764699741.2,6.941455394,6.387896995,6.387896995,0,0,0,-10022000,2670000,-4176000,-10022000,2670000,-4176000,-0.68,0.13,-0.27,7530,-4130,-2860,8020,-750,-4940,7820,940,-4240,17870,-15130,-4511000,3347000,1437000,-4511000,3347000,1437000,0,-75000,228000,0,0,0,0,0,0,12801000,-2623000,7457000,0,0,0,865781000,740831000,740831000,910571500,783459500,783459500,85723000,103425000,248342000,773548000,652773000,652773000,33805000,9065000,42940000,-112912000,-104668000,-296527000,0,0,0,0,0,0,103970741.2,-8242000,1586960.674,-2904976.098,3717000,96321000,75050000,3717000,96321000,75050000,-71984000,-9774000,-169116000,85723000,103425000,248342000,-10022000,2670000,-4176000,4559000,-815000,4165000,0,0,0,-1880,5350,9310,-28430,2830,8000,-11710,-1660,12250,-144060,42120,0,0,0,-8242000,1733000,-3064000,0,0,0,0,0,0,0,0,0,0,0,0,1514000,783000,1887000,0.71,24.96,-24.9,30.08,0,0,0,0,0,0,273.33,29.87,29.87,-104.26,-35.03,-35.03,109.01,45.74,45.74,-20.85,-20.85,0,0,0,0,0,0,0,0,0,0,0,2631.83,154.47,154.47,-862.46,-395.03,-395.03,1018.61,307.82,307.82,-154.79,-154.79,-221.93,-39.27,-40.53,-177.83,-202.55,-203.82,-184.76,-95.69,-96.95,51.08,52.09,-138646000,-145196000,-145196000,0,0,0,-2707000,3897000,3457000,-0.18,0.22,0.22,2217000,831000,2614000,14706452,15425926,15425926,136238000,146129000,146129000,16328687,20134542,20134542,14706452,20375000,15425926,0,0,0,0,0,0,255000,71000,272000,945690000,933457000,933457000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0.52,0,0,0,945690000,933457000,933457000,4559000,-815000,4165000,729543000,594702000,594702000,729543000,594702000,594702000,809452000,787328000,787328000,3731000,1614000,4501000,54377000,76565000,76565000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68,171.69,171.69,-12.83,26.49,26.49,15.7,23.42,23.42,429.2,429.2,-4,-33.33,-8.33,-5.01,-18.9,-8.27,-7.92,-10.59,-7.93,0,-8.33,309.7,-400,325.9,13.06,115.1,-167.75,168.88,-39.03,43.58,-27.88,19.17,-50.09,73.16,-120.58,-32.64,115.1,-173.98,183.6,-39.03,41.9,-26.58,19.17,-52.76,74.78,-120.87,-32.27,-168.4152198,-22.83808057,127.075499,115.1,-173.98,183.6,-39.03,41.9,-26.58,19.17,-52.76,74.78,-120.87,-32.27,-168.4,-22.8,127.1,115.1,-173.98,183.6,-39.03,41.9,-26.58,19.17,-52.76,74.78,-120.87,-32.27,-168.4152198,-22.83808057,127.075499,113.54,-144.44,125,-42.49,51.93,-33.3,18.66,-31.95,96.1,-120,-32.5,-156.3517915,120.3007519,-425.1207729,-144.71,233.63,-204.24,-34.1,-30.2,-28.87,-18.61,-9.41,-16.92,321.58,52.78,166.6,85.9,41.6,-124.48,262.87,-63.79,-32.02,-27,-61.37,-17.41,12.05,-35.2,1392.28,136.24,0,0,0,0,0,0,0,0,0,0,0,-154.74,150.93,-942.02,-39.5,-40.88,-28.76,-20.1,6.16,-18.11,226.73,61.49,115.1,-167.75,168.88,-39.03,43.58,-27.88,19.17,-50.09,73.16,-120.58,-32.64,-168.4,-20.9,120.5,0,0,0,10.71,52.12,24.23,2.46,20.43,10.4,4.73,17.59,9.68,48.21,14.01,-154.74,155.62,-988.12,-39.5,-39.12,-28.91,-20.1,8.04,-18.27,228.56,61.28,0.456054603,0.439018811,0.439018811,0,0,0,3.667046053,2.881894231,2.881894231,-0.905145834,-0.358129265,-0.370788292,304.4698929,44.47010521,-88.63176164,-113.41,341.15,-38.82,-29.19,-24.94,-49.83,-16.25,9.49,-25.42,1296.77,268.14,-18.27,-12.35,-5.23,1.9,2.46,2.17,4.67,6.02,5.31,-1.39,-3.55,-9.420022165,1.821914293,7.868093723,-6.65,30.87,0,-2.46,-0.15,10.31,-3.71,0.9,9.95,0,0.084269663,0.051900751,-13.45,-32.19,-32.19,-10.43,-19.88,-19.88,-13.22,-16.63,-16.63,-12.95,-12.95,-0.013737367,-0.007022004,-0.007022004,-0.01,-0.01,-0.01
EAST,"Eastside Distilling, Inc.","EAST - Eastside Distilling, Inc.",N,Beverages - Wineries & Distilleries,Consumer Defensive,10/11/2024,2076000,2916000,2916000,0,0,0,0.53901838,0.175656779,0.615750796,0.600629291,0.177949243,0.623786847,12943000,11642000,11642000,0.78,0,0,0,13275000,-579000,-579000,104000,81000,126000,-104000,-81000,-126000,-104000,-81000,-126000,0,0,0,0.095838288,0.024464119,0.024464119,403000,420000,420000,9438000,2799000,9615000,4537000,4947000,4947000,4205000,17168000,17168000,1.079,0.288,0.288,0.794508009,0.887998071,0.887998071,16.28135991,-7.616856256,-7.616856256,88000,51000,51000,0,0,0,1356000,322000,1167000,-51.23333333,-41.21621622,-48.16666667,0,0,0,0,0,0,-6427000,-1180000,-6066000,-6427000,-1180000,-6066000,-5071000,-858000,-4899000,4200,500,6690,-200,330,-4970,8060,3710,4800,160,190,-7535000,-1488000,-7075000,4539.61,1133.72,7684.23,-138.04,91.43,-5253.44,7598.42,2844.55,4347.81,322.27,351.95,-7.04,-0.87,-4.76,0.81,-6.08,1.02,-2.34,-2.9,-6.43,17.32,1.37,-7535000,-1488000,-7075000,-7.04,-0.87,-4.76,14197642.78,20.49237984,-8.577559462,-8.577559462,0,0,0,-1732000,-975000,-2208000,-1732000,-975000,-2208000,-1.59,-0.56,-1.45,-750,420,50,-1580,-2120,-1370,-2760,-3230,-2590,-250,110,1061000,153000,733000,1061000,153000,733000,0,0,0,5005000,4798000,4798000,-5.800541516,-3.831168831,-6.011892963,-1243000,81000,-1222000,1108000,308000,1009000,14741000,12797000,12797000,16118500,13017500,13017500,0,0,0,0,0,0,1396000,0,745000,16000,1059000,1044000,12422000,1355000,1355000,0,0,0,819642.78,-5184000,-1261000,-4844000,-320000,84000,-419000,-320000,84000,-419000,1412000,1059000,1789000,104000,81000,126000,-1836000,-1056000,-2334000,-7685000,-1525000,-7225000,0,0,0,4500,1140,7680,-280,-40,-5400,7460,2720,4200,350,360,12422000,1355000,1355000,-5184000,-1261000,-4844000,363000,467000,467000,663000,876000,876000,-88000,-51000,-51000,568000,422000,422000,0,0,0,-0.42,-0.11,-0.37,0.08,7370000,6422000,6422000,0,0,0,2020.07,3625.24,3625.24,-1028.23,-3494.59,-3494.59,1168.11,-69.02,-69.02,-21.17,-21.17,11756.32,14484.71,42188.5,54703.71,21085.61,105405.54,-1398.35,21615.54,109508.82,29710.32,160150.77,259454.42,15023.07,15023.07,263503.75,62577.08,62577.08,239401.36,66953.65,66953.65,451470.44,451470.44,-523.67,736.37,736.37,2772.83,-70.11,-70.11,2016.66,499.7,499.7,-61.26,-61.26,-82706000,-85562000,-85562000,-48.41431262,1047.668394,1047.668394,10499000,2952000,10348000,9.62,6.82,6.82,6245000,1414000,5577000,1091619,1517857,1517857,853000,-1934000,-1934000,1561953,1707751,1707751,1091619,1752874,1517857,1466000,13376000,13376000,0,0,0,677000,63000,682000,12475000,11791000,11791000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.800541516,-3.831168831,-6.011892963,17480000,16589000,16589000,-7535000,-1488000,-7075000,13888000,14731000,14731000,13888000,14731000,14731000,16627000,18523000,18523000,6245000,1414000,5577000,559000,1017000,1017000,332000,-12221000,-12221000,104.49,-19.8,-47.72,1.32,36.01,56.05,15.78,15.74,15.4,478.57,-13.7,-0.990570531,-2.743902439,-1.217626595,-44.26,-49.94,-49.94,-21.59,-26.76,-26.76,-48.04,-11.39,-11.39,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.26,10.4,56.61,9.85,6.05,-67.62,4.89,16.05,11,-12.92,2.21,54.26,10.4,56.61,9.85,6.05,-67.62,4.89,16.05,11,-12.92,2.21,-61.21535384,-39.97289973,-58.62002319,59.53,5.4,60.26,7.87,8.42,-155.22,8.47,19.09,13.28,-16.1,0.99,-48.3,-29.1,-47.3,53.68,9.43,54.89,8.57,5.59,-47.05,3.59,12.78,9.59,-15.08,2.14,-71.76873988,-50.40650407,-68.37069965,67.1,55.61,76.42,28.92,32.27,-4.26,25.07,32.91,30.62,-11.54,18.63,0,0,0,45.77,-786.36,-42.82,23.28,17.59,30.99,35.25,22.07,32.74,-1355.22,-64.41,10.1,5.2,7.1,-56.53,488.46,3.39,-33.59,-44.79,-36.98,-14.41,-35.79,-26.68,-17.74,20.96,-27.69,-15.71,-15.71,-21.84,-21.47,-21.47,-21.85,-23.88,-23.88,-4.58,-4.58,21.35,17.96,27.78,15.37,3.26,13.42,8.9,14.17,14.53,-7.78,5.39,53.68,9.43,54.89,8.57,5.59,-47.05,3.59,12.78,9.59,-15.08,2.14,-73.2,-51.7,-69.8,0,0,0,-30.86,-9.53,-24.8,-19.95,-14.99,-18.74,-9.99,-19.21,-16.91,4.28,-2.6,21.35,17.96,27.78,15.37,3.26,13.42,8.9,14.17,14.53,-7.78,5.39,-39.45476948,-42.99187766,-42.99187766,-48.41431262,203.7996546,1047.668394,2318.250377,599.5850622,599.5850622,-32.16180166,-37.21144613,-37.21144613,-49.37613106,-42.71680217,-46.81097797,-24.38,10.94,-4.19,-9.16,-5.02,-9.69,11.39,-4.62,-0.24,22.44,2.89,29.45,175.9,82.35,-19.97,-28.59,-8.28,-17.61,-33.92,-18.28,3050,27.24,6.448233165,2.134146341,6.590645535,-72.73,10.2,-1.82,-34.94,-1.82,-72.73,-54.62,-41.94,-58.14,0,0,0,-26.95,-20.47,-20.47,1.55,-2.43,-2.43,21.55,12.13,12.13,7.42,7.42,-0.132200461,-0.158441382,-0.158441382,-0.12,-0.15,-0.15
EAT,"Brinker International, Inc","EAT - Brinker International, Inc",N,Restaurants,Consumer Cyclical,10/11/2024,160600000,160600000,160600000,-6300000,-6300000,-6300000,1.73819413,0.474846722,1.735222449,1.702633913,0.465928811,1.702633913,2359000000,2359000000,2359000000,0.89,0,0,0,1970800000,1970800000,1970800000,-194200000,-54200000,-194200000,194200000,54200000,194200000,194200000,54200000,194200000,0.000324623,0,0.000324623,0.103808453,0.103808453,0.103808453,64600000,64600000,64600000,3787800000,1014400000,3787800000,234100000,234100000,234100000,622300000,622300000,622300000,0.376,0.376,0.376,0.765454475,0.765454475,0.765454475,50.37817259,50.37817259,50.37817259,0,0,0,0,0,0,170800000,45000000,170800000,776.5,0,776.5,0,0,0,-200000,0,-200000,216515888.4,72217758.62,216515888.4,229900000,73100000,229900000,400700000,118100000,400700000,150,40,150,-140,-410,-140,-270,-250,-270,-30,10,164900000,58000000,164900000,153.81,63.5,153.81,-61.53,-396.41,-61.53,-160.4,-109.8,-160.4,-1.07,19.25,3.49,1.28,3.49,2.2,13.55,2.88,24.86,14.26,25.1,1.54,1.29,155300000,57300000,155300000,3.4,1.23,3.4,5715240373,65.81472081,65.81472081,65.81472081,0,0,0,227700000,87300000,227700000,227700000,87300000,227700000,5.12,1.95,5.12,210,170,210,-90,-230,-90,-200,-190,-200,100,50,627300000,193800000,627300000,627300000,193800000,627300000,9600000,700000,9600000,214700000,214700000,214700000,3.536923077,4.841059603,3.536923077,300000,0,300000,65000000,15100000,65000000,2024300000,2024300000,2024300000,2015200000,1996800000,1996800000,1300000,0,1300000,0,0,0,2100000,18800000,2100000,-182100000,-57000000,-182100000,1870800000,1870800000,1870800000,0,0,0,3714740373,216233353.5,72217758.62,216233353.5,49500000,49100000,49500000,49500000,49100000,49500000,-180200000,-38200000,-180200000,-192200000,-54200000,-192200000,421900000,141500000,421900000,155300000,57300000,155300000,0,0,0,100,-30,100,-40,-270,-40,-130,-90,-130,40,-10,1931400000,1931400000,1931400000,229600000,73100000,229600000,74400000,74400000,74400000,347600000,347600000,347600000,60600000,60600000,60600000,169400000,169400000,169400000,214000000,68700000,214000000,94.28,23.92,16.31,0.84,1974900000,1974900000,1974900000,0,0,0,198.64,197.08,197.08,43.05,36.18,36.18,-577.57,-617.84,-617.84,2.34,2.34,419.77,66.98,419.77,-15.88,-224.99,-15.88,-1623,-399.97,-1623,5.16,39.01,-24633.4,-419692.65,-419692.65,-26245.14,-421686.4,-421686.4,-27538.99,-423533.96,-423533.96,-405991.62,-405991.62,255.32,252,257.29,77.05,165.94,46.66,-2345.89,-4069.11,-3861.38,146.59,-15.72,-196600000,-196600000,-196600000,11.66531358,11.66531358,11.66531358,4415100000,1208200000,4415100000,99.22,99.22,99.22,183700000,52000000,183700000,44498567,44498567,44498567,39400000,39400000,39400000,44490516,44490516,44490516,45676471,46585366,45676471,114100000,114100000,114100000,0,0,0,25900000,9400000,25900000,2378400000,2378400000,2378400000,113900000,113900000,113900000,7300000,7300000,7300000,18.82,22.19,18.82,-3.54,-13.95,-3.54,-4.02,-3.87,-4.02,-8.44,6.15,3.536923077,4.841059603,3.536923077,2593100000,2593100000,2593100000,155300000,57300000,155300000,1984900000,1984900000,1984900000,1984900000,1984900000,1984900000,2553700000,2553700000,2553700000,397700000,120700000,397700000,60600000,60600000,60600000,-388200000,-388200000,-388200000,-8.25,-26.64,-8.25,-28.09,-19.7,-28.09,-3.19,-6.59,-3.19,-5.86,-6.24,4.398541369,4.48601225,4.398541369,327.81,327.81,327.81,39.3,39.3,39.3,36.97,36.97,36.97,316.77,316.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.51,0.66,31.51,5.86,-5.7,5.86,0.57,3.36,0.57,14.02,-0.14,57.79,23.27,57.79,4.51,-10.36,4.51,-0.3,2.53,-0.3,4.28,6.39,5.207130076,6.050322794,5.207130076,27.53,16.24,27.53,4.45,-5.45,4.45,1.01,2.85,1.01,4.79,4.29,9.1,9.8,9.1,81.61,29.46,81.61,4.33,-13.11,4.33,-0.82,3.35,-0.82,7.61,8.7,3.734909742,4.800529714,3.734909742,49.79,4.07,49.79,6.49,-7.93,6.49,-2.88,0.64,-2.88,16.36,1.45,0,0,0,196.1,587.4,196.1,-6.36,7.9,-6.36,37.28,30.92,37.28,10.65,48.73,14.2,16,14.2,25.43,26.42,25.43,7.62,1.58,7.62,3.71,5.38,3.71,15.01,6.9,0,0,0,6.08,6.08,6.08,8.26,8.26,8.26,6.15,6.15,32.52,0.66,32.52,6.18,-5.42,6.18,0.78,3.52,0.78,14.35,-0.13,51.36,5.72,51.36,5.67,-8.58,5.67,0.05,4.18,0.05,17.66,2.04,3.5,4.7,3.5,0,0,0,11.81,28.4,11.81,9.37,12.71,9.37,6.36,7.24,6.36,22.41,7.2,59,23.27,59,4.83,-10.1,4.83,-0.1,2.69,-0.1,4.58,6.39,6.114052873,6.103600063,6.103600063,11.66531358,3.709153643,11.66531358,-296.0915157,-4254.794521,-4254.794521,10.73011877,11.35962367,10.82899407,5.200335213,6.050322794,5.200335213,6.82,12.34,6.82,9.77,6.2,9.77,6.53,7.69,6.53,7.85,3.1,79.86,129.27,79.86,16.45,22.61,16.45,9.57,22.55,9.57,46.88,25.73,0.58662318,0.778016885,0.58662318,-1.21,177.71,1.18,19.27,4.6,170.42,28.02,78.95,93.33,0.058217101,0.012068966,0.058217101,-7.7,-7.7,-7.7,-0.62,-0.62,-0.62,10.47,10.47,10.47,-1.54,-1.54,0.212554789,0.212554789,0.212554789,0.11,0.11,0.11
